vin,timestamp,end_time,odo,end_odo,soc,end_soc,duration,event_id,event_emb_0,event_emb_1,charge_mode_emb_0,charge_mode_emb_1
2.0,2021-05-09 19:57:00,2021-05-09 20:09:00,3008.546875,3015.46875,87.8,87.0,12.0,124,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-09 20:19:00,2021-05-09 20:32:00,3015.46875,3022.03125,86.6,85.0,13.0,125,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-10 14:03:00,2021-05-10 14:04:00,3022.03125,3022.578125,84.7,84.7,1.0,126,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-10 14:05:00,2021-05-10 15:26:00,3022.578125,3022.578125,84.7,86.2,81.0,127,-0.13961130380630493,-0.24754497408866882,-0.12423912435770035,1.1494613885879517
2.0,2021-05-10 15:26:00,2021-05-10 15:34:00,3022.578125,3025.53125,86.2,86.2,8.0,128,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-10 15:36:00,2021-05-10 17:46:00,3025.53125,3081.25,86.2,76.4,130.0,129,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-10 17:47:00,2021-05-10 17:53:00,3081.25,3083.78125,76.4,76.0,6.0,130,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-10 17:54:00,2021-05-10 18:29:00,3083.78125,3083.78125,76.0,76.0,35.0,131,-0.13961130380630493,-0.24754497408866882,-0.12423912435770035,1.1494613885879517
2.0,2021-05-10 18:29:00,2021-05-10 20:42:00,3083.78125,3202.0,76.0,52.5,133.0,132,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-10 20:49:00,2021-05-10 21:23:00,3202.0,3243.71875,52.1,41.9,34.0,133,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-10 21:41:00,2021-05-10 22:34:00,3243.71875,3317.84375,41.9,24.3,53.0,134,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-10 22:37:00,2021-05-10 22:39:00,3317.84375,3318.3125,24.3,24.3,2.0,135,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-10 22:40:00,2021-05-11 00:15:00,3318.3125,3318.3125,24.3,38.4,95.0,136,-0.13961130380630493,-0.24754497408866882,-1.121153473854065,0.48619428277015686
2.0,2021-05-11 00:15:00,2021-05-11 01:38:00,3318.3125,3372.109375,38.4,29.8,83.0,137,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-11 01:41:00,2021-05-11 17:58:00,3372.109375,3372.109375,29.8,49.8,977.0,138,-0.13961130380630493,-0.24754497408866882,-0.12423912435770035,1.1494613885879517
2.0,2021-05-11 17:58:00,2021-05-11 21:03:00,3372.109375,3475.96875,49.8,30.5,185.0,139,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-11 21:04:00,2021-05-11 21:09:00,3475.96875,3475.96875,30.5,30.9,5.0,140,-0.13961130380630493,-0.24754497408866882,-1.121153473854065,0.48619428277015686
2.0,2021-05-11 21:09:00,2021-05-11 21:42:00,3475.96875,3494.171875,30.9,27.4,33.0,141,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-11 21:46:00,2021-05-11 22:21:00,3494.171875,3513.078125,27.4,25.0,35.0,142,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-11 22:22:00,2021-05-12 00:28:00,3513.078125,3513.078125,25.0,43.5,126.0,143,-0.13961130380630493,-0.24754497408866882,-1.121153473854065,0.48619428277015686
2.0,2021-05-12 00:28:00,2021-05-12 00:35:00,3513.078125,3515.25,43.5,43.5,7.0,144,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-12 00:37:00,2021-05-12 03:30:00,3515.25,3645.8125,43.5,16.8,173.0,145,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-12 03:31:00,2021-05-12 12:55:00,3645.8125,3645.8125,16.8,28.2,564.0,146,-0.13961130380630493,-0.24754497408866882,-0.12423912435770035,1.1494613885879517
